route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"7-TB3-mjp-1","T0","5737.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5738.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5739.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5740.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5741.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5742.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5743.T0.7-TB3-mjp-1.3.H","7-TB3-mjp-1.3.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5801.T0.7-TB3-mjp-1.4.H","7-TB3-mjp-1.4.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5803.T0.7-TB3-mjp-1.4.H","7-TB3-mjp-1.4.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5802.T0.7-TB3-mjp-1.4.H","7-TB3-mjp-1.4.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5804.T0.7-TB3-mjp-1.4.H","7-TB3-mjp-1.4.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5805.T0.7-TB3-mjp-1.4.H","7-TB3-mjp-1.4.H","Mooroolbark Station","0"
"7-TB3-mjp-1","T0","5806.T0.7-TB3-mjp-1.5.R","7-TB3-mjp-1.5.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5807.T0.7-TB3-mjp-1.5.R","7-TB3-mjp-1.5.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5808.T0.7-TB3-mjp-1.5.R","7-TB3-mjp-1.5.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5756.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5757.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5758.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5759.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5760.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5761.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5762.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5763.T0.7-TB3-mjp-1.6.R","7-TB3-mjp-1.6.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5764.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5765.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5766.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5767.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5768.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB3-mjp-1","T0","5769.T0.7-TB3-mjp-1.7.R","7-TB3-mjp-1.7.R","Chirnside Park SC","1"
"7-TB4-mjp-1","T0","5809.T0.7-TB4-mjp-1.1.H","7-TB4-mjp-1.1.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5810.T0.7-TB4-mjp-1.1.H","7-TB4-mjp-1.1.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5811.T0.7-TB4-mjp-1.1.H","7-TB4-mjp-1.1.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5812.T0.7-TB4-mjp-1.1.H","7-TB4-mjp-1.1.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5619.T0.7-TB4-mjp-1.2.H","7-TB4-mjp-1.2.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5620.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5621.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5622.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5623.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5624.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5625.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5626.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5627.T0.7-TB4-mjp-1.3.H","7-TB4-mjp-1.3.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5628.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5629.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5631.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5632.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5630.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5633.T0.7-TB4-mjp-1.4.H","7-TB4-mjp-1.4.H","Mooroolbark Station","0"
"7-TB4-mjp-1","T0","5643.T0.7-TB4-mjp-1.5.R","7-TB4-mjp-1.5.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5644.T0.7-TB4-mjp-1.5.R","7-TB4-mjp-1.5.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5645.T0.7-TB4-mjp-1.5.R","7-TB4-mjp-1.5.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5646.T0.7-TB4-mjp-1.5.R","7-TB4-mjp-1.5.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5647.T0.7-TB4-mjp-1.5.R","7-TB4-mjp-1.5.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5648.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5649.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5650.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5651.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5652.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5653.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5654.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5655.T0.7-TB4-mjp-1.6.R","7-TB4-mjp-1.6.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5813.T0.7-TB4-mjp-1.7.R","7-TB4-mjp-1.7.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5815.T0.7-TB4-mjp-1.7.R","7-TB4-mjp-1.7.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5814.T0.7-TB4-mjp-1.7.R","7-TB4-mjp-1.7.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5816.T0.7-TB4-mjp-1.7.R","7-TB4-mjp-1.7.R","Croydon Station","1"
"7-TB4-mjp-1","T0","5817.T0.7-TB4-mjp-1.7.R","7-TB4-mjp-1.7.R","Croydon Station","1"
"7-TB7-mjp-1","T0","5665.T0.7-TB7-mjp-1.1.H","7-TB7-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB7-mjp-1","T0","5666.T0.7-TB7-mjp-1.1.H","7-TB7-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB7-mjp-1","T0","5667.T0.7-TB7-mjp-1.1.H","7-TB7-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB7-mjp-1","T0","5668.T0.7-TB7-mjp-1.1.H","7-TB7-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB7-mjp-1","T0","5678.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5679.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5680.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5681.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5682.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5683.T0.7-TB7-mjp-1.2.R","7-TB7-mjp-1.2.R","Stud Park","1"
"7-TB7-mjp-1","T0","5669.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5670.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5671.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5672.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5673.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5674.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5675.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5676.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB7-mjp-1","T0","5677.T0.7-TB7-mjp-1.3.R","7-TB7-mjp-1.3.R","Stud Park","1"
"7-TB8-mjp-1","T0","5694.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5697.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5698.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5699.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5700.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5701.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5695.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5696.T0.7-TB8-mjp-1.1.H","7-TB8-mjp-1.1.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5684.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5685.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5686.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5687.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5688.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5689.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5690.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5691.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5692.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5693.T0.7-TB8-mjp-1.2.H","7-TB8-mjp-1.2.H","Ferntree Gully Station","0"
"7-TB8-mjp-1","T0","5702.T0.7-TB8-mjp-1.3.R","7-TB8-mjp-1.3.R","Stud Park","1"
"7-TB8-mjp-1","T0","5703.T0.7-TB8-mjp-1.3.R","7-TB8-mjp-1.3.R","Stud Park","1"
"7-TB8-mjp-1","T0","5704.T0.7-TB8-mjp-1.3.R","7-TB8-mjp-1.3.R","Stud Park","1"
"7-TB9-mjp-1","T0","5818.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5819.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5831.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5820.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5821.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5822.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5823.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5824.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5825.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5826.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5827.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5828.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5829.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5830.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5832.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5833.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB9-mjp-1","T0","5834.T0.7-TB9-mjp-1.1.H","7-TB9-mjp-1.1.H","Stud Park","0"
"7-TB1-mjp-1","T2","5562.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
"7-TB1-mjp-1","T2","5563.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
"7-TB1-mjp-1","T2","5564.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
"7-TB1-mjp-1","T2","5565.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
"7-TB1-mjp-1","T2","5566.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
"7-TB1-mjp-1","T2","5567.T2.7-TB1-mjp-1.1.H","7-TB1-mjp-1.1.H","Lilydale Station","0"
