route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"11-SKY-mjp-1","T0","5073.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","4568.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","4569.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5074.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5075.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5076.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5077.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5078.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5079.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5080.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5081.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5082.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5083.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5084.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5085.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5086.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5087.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5088.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5089.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5090.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5091.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5092.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5093.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5094.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5095.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5096.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5097.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5098.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5099.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5100.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5101.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5102.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5103.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5104.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5105.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5106.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5107.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5108.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5109.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5110.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5111.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5112.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5113.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
"11-SKY-mjp-1","T0","5114.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0"
