shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"11-SKY-mjp-1.1.H","-37.7351296767352","144.902894112991","72","9933.09705361902"
"11-SKY-mjp-1.1.H","-37.7350904938746","144.903224288615","73","9962.52493155815"
"11-SKY-mjp-1.1.H","-37.7350162900007","144.903612187976","74","9997.69594234829"
"11-SKY-mjp-1.1.H","-37.7349220527448","144.903887179438","75","10024.0966999132"
"11-SKY-mjp-1.1.H","-37.7348262009139","144.904071438132","76","10043.5131877521"
"11-SKY-mjp-1.1.H","-37.7347839889008","144.904231489331","77","10058.3792564994"
"11-SKY-mjp-1.1.H","-37.7347612031494","144.904470422913","78","10079.592459935"
"11-SKY-mjp-1.1.H","-37.7348114834252","144.904764032358","79","10106.0688645248"
"11-SKY-mjp-1.1.H","-37.7348259355605","144.905069999376","80","10133.087376697"
"11-SKY-mjp-1.1.H","-37.7347861416735","144.905366148238","81","10159.5637812867"
"11-SKY-mjp-1.1.H","-37.7347019154426","144.905697590488","82","10190.2395045871"
"11-SKY-mjp-1.1.H","-37.7337200631346","144.908766264761","83","10481.8711215287"
"11-SKY-mjp-1.1.H","-37.7334369097906","144.909568521908","84","10559.2597511845"
"11-SKY-mjp-1.1.H","-37.7330223029199","144.911089325944","85","10700.9989483037"
"11-SKY-mjp-1.1.H","-37.7327701745778","144.912117633243","86","10795.8672781088"
"11-SKY-mjp-1.1.H","-37.7325672914471","144.913382835313","87","10909.6477685279"
"11-SKY-mjp-1.1.H","-37.7324789047565","144.9150079178","88","11053.2374617513"
"11-SKY-mjp-1.1.H","-37.7324999872194","144.916709356416","89","11203.2407950476"
"11-SKY-mjp-1.1.H","-37.7327952724291","144.918630055199","90","11375.6965864841"
"11-SKY-mjp-1.1.H","-37.7332714538094","144.922633555683","91","11732.5452939219"
"11-SKY-mjp-1.1.H","-37.7334884065998","144.923694112602","92","11829.0854410111"
"11-SKY-mjp-1.1.H","-37.7338062289099","144.92485398307","93","11937.2427338766"
"11-SKY-mjp-1.1.H","-37.7339297159962","144.9252136424","94","11971.7825659549"
"11-SKY-mjp-1.1.H","-37.7345315428132","144.926637935022","95","12113.9971924882"
"11-SKY-mjp-1.1.H","-37.7350529165745","144.927587908107","96","12215.786189929"
"11-SKY-mjp-1.1.H","-37.7354425960218","144.928223839778","97","12286.5887322562"
"11-SKY-mjp-1.1.H","-37.7359867935579","144.928934903707","98","12373.6346971254"
"11-SKY-mjp-1.1.H","-37.7364463330225","144.929444081579","99","12441.5758481312"
"11-SKY-mjp-1.1.H","-37.7369405051986","144.929872867941","100","12508.1866580647"
"11-SKY-mjp-1.1.H","-37.7373790376156","144.930212428434","101","12565.3268365734"
"11-SKY-mjp-1.1.H","-37.7380433519748","144.930579748297","102","12645.8563342745"
"11-SKY-mjp-1.1.H","-37.7395469477287","144.931014488608","103","12817.0871726186"
"11-SKY-mjp-1.1.H","-37.7400279253369","144.931205360838","104","12873.0603804952"
"11-SKY-mjp-1.1.H","-37.7405915624397","144.931484719214","105","12940.2913257511"
"11-SKY-mjp-1.1.H","-37.7410749286778","144.931811708864","106","13001.1928856654"
"11-SKY-mjp-1.1.H","-37.7414862348011","144.932140708149","107","13055.2761547974"
"11-SKY-mjp-1.1.H","-37.7428950695309","144.933338482611","108","13243.9478272869"
"11-SKY-mjp-1.1.H","-37.7436242174412","144.933806189879","109","13334.7718329242"
"11-SKY-mjp-1.1.H","-37.7438425835592","144.933924951908","110","13361.1725904891"
"11-SKY-mjp-1.1.H","-37.7443691907739","144.934148630145","111","13422.8572725423"
"11-SKY-mjp-1.1.H","-37.745302324704","144.934429101221","112","13529.3373176211"
"11-SKY-mjp-1.1.H","-37.7460333176935","144.93448821913","113","13610.6392241178"
"11-SKY-mjp-1.1.H","-37.7464478577887","144.934488042207","114","13656.6500923992"
"11-SKY-mjp-1.1.H","-37.748509760496","144.934385312046","115","13885.6850242327"
"11-SKY-mjp-1.1.H","-37.7487625647432","144.934412330236","116","13913.8452799134"
"11-SKY-mjp-1.1.H","-37.7496220477296","144.934604070356","117","14010.7266506716"
"11-SKY-mjp-1.1.H","-37.7502749564687","144.934835606928","118","14086.0127715705"
"11-SKY-mjp-1.1.H","-37.750920050366","144.935135462888","119","14162.3344591829"
"11-SKY-mjp-1.1.H","-37.753013223742","144.93630307373","120","14416.4289298035"
"11-SKY-mjp-1.1.H","-37.7544232819683","144.937058409827","121","14586.5024433205"
"11-SKY-mjp-1.1.H","-37.7551860631947","144.937389082736","122","14676.0401448769"
"11-SKY-mjp-1.1.H","-37.756192441174","144.937735698352","123","14791.8416992706"
"11-SKY-mjp-1.1.H","-37.7566814236387","144.937869676831","124","14847.3844755786"
"11-SKY-mjp-1.1.H","-37.757422613753","144.93799665365","125","14930.4085684673"
"11-SKY-mjp-1.1.H","-37.7583887906492","144.938106034527","126","15038.0793630218"
"11-SKY-mjp-1.1.H","-37.7590383177211","144.938144753274","127","15110.2527653249"
"11-SKY-mjp-1.1.H","-37.7614783347931","144.938020238788","128","15381.2988868614"
"11-SKY-mjp-1.1.H","-37.7688852733419","144.937462570006","129","16204.8825195303"
"11-SKY-mjp-1.1.H","-37.7720342856294","144.93717070902","130","16555.3450710247"
"11-SKY-mjp-1.1.H","-37.7730969592516","144.937129819282","131","16673.3493082368"
"11-SKY-mjp-1.1.H","-37.7746198044859","144.937121549461","132","16842.3759333584"
"11-SKY-mjp-1.1.H","-37.7755497516711","144.937220587394","133","16945.961646659"
"11-SKY-mjp-1.1.H","-37.7759836961755","144.937299353488","134","16994.6237469014"
"11-SKY-mjp-1.1.H","-37.776988682968","144.937566614599","135","17108.628132782"
"11-SKY-mjp-1.1.H","-37.7775601224252","144.93777780808","136","17174.7265442606"
"11-SKY-mjp-1.1.H","-37.7783959544678","144.938163320255","137","17273.5192565424"
"11-SKY-mjp-1.1.H","-37.7792505946564","144.938593734419","138","17375.6759988554"
"11-SKY-mjp-1.1.H","-37.7801060277615","144.93906955283","139","17479.464244818"
"11-SKY-mjp-1.1.H","-37.7810225254942","144.93943014263","140","17586.0334711454"
"11-SKY-mjp-1.1.H","-37.7815115057363","144.939564169617","141","17641.5762474533"
"11-SKY-mjp-1.1.H","-37.781918823726","144.939666402548","142","17687.6739697398"
"11-SKY-mjp-1.1.H","-37.7827492905508","144.939745531273","143","17780.1131389269"
"11-SKY-mjp-1.1.H","-37.7848509904107","144.939857488001","144","18013.5954723057"
"11-SKY-mjp-1.1.H","-37.785301161333","144.939833631384","145","18063.6054713059"
"11-SKY-mjp-1.1.H","-37.785920685742","144.939702875254","146","18133.3263433601"
"11-SKY-mjp-1.1.H","-37.7865308053795","144.939549667567","147","18202.3770493666"
"11-SKY-mjp-1.1.H","-37.7871391374509","144.939294309332","148","18273.5458627613"
"11-SKY-mjp-1.1.H","-37.787371542057","144.939185655225","149","18301.0594957457"
"11-SKY-mjp-1.1.H","-37.7877192549451","144.938971598444","150","18344.0129589355"
"11-SKY-mjp-1.1.H","-37.7892236207238","144.937907794414","151","18535.4835833143"
"11-SKY-mjp-1.1.H","-37.790114817234","144.93733794269","152","18646.4069803052"
"11-SKY-mjp-1.1.H","-37.7909733612462","144.93696203469","153","18747.2880984592"
"11-SKY-mjp-1.1.H","-37.7917716362068","144.936746778006","154","18837.8971487797"
"11-SKY-mjp-1.1.H","-37.7951320344156","144.93617631306","155","19214.2480488717"
"11-SKY-mjp-1.1.H","-37.7954468938995","144.936144837202","156","19249.3051451576"
"11-SKY-mjp-1.1.H","-37.7960686000847","144.93613889069","157","19318.3123911539"
"11-SKY-mjp-1.1.H","-37.7966372567561","144.936191203957","158","19381.5974604831"
"11-SKY-mjp-1.1.H","-37.7972977771618","144.93634317251","159","19456.1226240187"
"11-SKY-mjp-1.1.H","-37.7982937572332","144.936610734642","160","19569.1535932262"
"11-SKY-mjp-1.1.H","-37.7986916717766","144.936690517732","161","19613.8749527762"
"11-SKY-mjp-1.1.H","-37.7994951158859","144.936770374159","162","19703.3288515174"
"11-SKY-mjp-1.1.H","-37.8005311598566","144.936752900834","163","19818.3331992613"
"11-SKY-mjp-1.1.H","-37.8012147237464","144.936677091038","164","19894.4974953586"
"11-SKY-mjp-1.1.H","-37.8022287743169","144.936433075363","165","20009.0837074437"
"11-SKY-mjp-1.1.H","-37.802766429718","144.936259102666","166","20070.6953946467"
"11-SKY-mjp-1.1.H","-37.8030810898039","144.936216270238","167","20105.8237307872"
"11-SKY-mjp-1.1.H","-37.8037580330009","144.936276929881","168","20181.1496891282"
"11-SKY-mjp-1.1.H","-37.8041125023671","144.936448788036","169","20223.304166945"
"11-SKY-mjp-1.1.H","-37.8043404708936","144.936601452958","170","20251.9572645087"
"11-SKY-mjp-1.1.H","-37.8045600286203","144.936788426699","171","20281.3681468484"
"11-SKY-mjp-1.1.H","-37.8049010568194","144.937221896875","172","20335.1268670713"
"11-SKY-mjp-1.1.H","-37.8049925222879","144.93729885777","173","20347.333422687"
"11-SKY-mjp-1.1.H","-37.8051564441647","144.937396518857","174","20367.4580344845"
"11-SKY-mjp-1.1.H","-37.8052285029184","144.93739451388","175","20375.5202922328"
"11-SKY-mjp-1.1.H","-37.8053085747496","144.937335495663","176","20385.8159223738"
"11-SKY-mjp-1.1.H","-37.805480449614","144.937887259199","177","20438.0174549184"
"11-SKY-mjp-1.1.H","-37.8059430756227","144.939089712277","178","20555.7034778778"
"11-SKY-mjp-1.1.H","-37.8059918872972","144.939304160303","179","20575.3503605822"
"11-SKY-mjp-1.1.H","-37.8060242730325","144.939609930548","180","20602.5165159966"
"11-SKY-mjp-1.1.H","-37.8060044012846","144.940019376858","181","20638.641299733"
"11-SKY-mjp-1.1.H","-37.8059715493137","144.940202020382","182","20655.1337222354"
"11-SKY-mjp-1.1.H","-37.8059120721013","144.940408119825","183","20674.4469301513"
"11-SKY-mjp-1.1.H","-37.8054811576261","144.941533184927","184","20784.4651104671"
"11-SKY-mjp-1.1.H","-37.8053974338397","144.941898968254","185","20817.9912196955"
"11-SKY-mjp-1.1.H","-37.8053783475078","144.942353821118","186","20858.1035619358"
"11-SKY-mjp-1.1.H","-37.8054750819214","144.943248425123","187","20937.6145674633"
"11-SKY-mjp-1.1.H","-37.8055613034149","144.943541343574","188","20965.1282004477"
"11-SKY-mjp-1.1.H","-37.8070899272089","144.946963229837","189","21310.9518549308"
"11-SKY-mjp-1.1.H","-37.8073866741786","144.947443421616","190","21364.5522280638"
"11-SKY-mjp-1.1.H","-37.8077280605921","144.947899664511","191","21419.7790331497"
"11-SKY-mjp-1.1.H","-37.8084628951532","144.948697136492","192","21527.4080255263"
"11-SKY-mjp-1.1.H","-37.8092770119819","144.949390202563","193","21636.4493021146"
"11-SKY-mjp-1.1.H","-37.8101984233613","144.950034880688","194","21753.4193837594"
"11-SKY-mjp-1.1.H","-37.8131242988393","144.951419296133","195","22100.2983251785"
"11-SKY-mjp-1.1.H","-37.8164580597922","144.95294022451","196","22493.8119844077"
"11-SKY-mjp-1.2.R","-37.6712541877857","144.848890812309","1","0"
"11-SKY-mjp-1.2.R","-37.6708204027298","144.848823978143","2","48.5077313425396"
"11-SKY-mjp-1.2.R","-37.6706852971827","144.848827879899","3","63.5410277209125"
"11-SKY-mjp-1.2.R","-37.6705250313141","144.848934543785","4","83.6656395184106"
"11-SKY-mjp-1.2.R","-37.6696302031347","144.84977665837","5","207.701924532111"
"11-SKY-mjp-1.2.R","-37.6695774008382","144.84984620537","6","216.18720590635"
"11-SKY-mjp-1.2.R","-37.6694738624971","144.850098610687","7","241.247134078633"
"11-SKY-mjp-1.2.R","-37.6693726783572","144.85097448848","8","319.336826100052"
"11-SKY-mjp-1.2.R","-37.669383957377","144.85109887134","9","330.382187117239"
