trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"1145.UW.11-SKY-mjp-1.1.H","04:07:00","04:07:00","48578","1","","0","0",""
"1145.UW.11-SKY-mjp-1.1.H","04:10:00","04:10:00","45513","2","","0","0","0"
"1145.UW.11-SKY-mjp-1.1.H","04:15:00","04:15:00","45511","3","","0","0","330.382187117239"
"1145.UW.11-SKY-mjp-1.1.H","04:35:00","04:35:00","23173","4","","0","0","22493.8119844077"
"1146.UW.11-SKY-mjp-1.1.H","04:22:00","04:22:00","48578","1","","0","0",""
"1146.UW.11-SKY-mjp-1.1.H","04:25:00","04:25:00","45513","2","","0","0","0"
"1146.UW.11-SKY-mjp-1.1.H","04:30:00","04:30:00","45511","3","","0","0","330.382187117239"
"1146.UW.11-SKY-mjp-1.1.H","04:50:00","04:50:00","23173","4","","0","0","22493.8119844077"
"1147.UW.11-SKY-mjp-1.1.H","04:37:00","04:37:00","48578","1","","0","0",""
"1147.UW.11-SKY-mjp-1.1.H","04:40:00","04:40:00","45513","2","","0","0","0"
"1147.UW.11-SKY-mjp-1.1.H","04:45:00","04:45:00","45511","3","","0","0","330.382187117239"
"1147.UW.11-SKY-mjp-1.1.H","05:05:00","05:05:00","23173","4","","0","0","22493.8119844077"
"1148.UW.11-SKY-mjp-1.1.H","04:52:00","04:52:00","48578","1","","0","0",""
"1148.UW.11-SKY-mjp-1.1.H","04:55:00","04:55:00","45513","2","","0","0","0"
"1148.UW.11-SKY-mjp-1.1.H","05:00:00","05:00:00","45511","3","","0","0","330.382187117239"
"1148.UW.11-SKY-mjp-1.1.H","05:20:00","05:20:00","23173","4","","0","0","22493.8119844077"
"1149.UW.11-SKY-mjp-1.1.H","05:07:00","05:07:00","48578","1","","0","0",""
"1149.UW.11-SKY-mjp-1.1.H","05:10:00","05:10:00","45513","2","","0","0","0"
"1149.UW.11-SKY-mjp-1.1.H","05:15:00","05:15:00","45511","3","","0","0","330.382187117239"
"1149.UW.11-SKY-mjp-1.1.H","05:35:00","05:35:00","23173","4","","0","0","22493.8119844077"
"1150.UW.11-SKY-mjp-1.1.H","05:22:00","05:22:00","48578","1","","0","0",""
"1150.UW.11-SKY-mjp-1.1.H","05:25:00","05:25:00","45513","2","","0","0","0"
"1150.UW.11-SKY-mjp-1.1.H","05:30:00","05:30:00","45511","3","","0","0","330.382187117239"
"1150.UW.11-SKY-mjp-1.1.H","05:50:00","05:50:00","23173","4","","0","0","22493.8119844077"
"1151.UW.11-SKY-mjp-1.1.H","05:32:00","05:32:00","48578","1","","0","0",""
"1151.UW.11-SKY-mjp-1.1.H","05:35:00","05:35:00","45513","2","","0","0","0"
"1151.UW.11-SKY-mjp-1.1.H","05:40:00","05:40:00","45511","3","","0","0","330.382187117239"
"1151.UW.11-SKY-mjp-1.1.H","06:00:00","06:00:00","23173","4","","0","0","22493.8119844077"
"1152.UW.11-SKY-mjp-1.1.H","05:42:00","05:42:00","48578","1","","0","0",""
"1152.UW.11-SKY-mjp-1.1.H","05:45:00","05:45:00","45513","2","","0","0","0"
"1152.UW.11-SKY-mjp-1.1.H","05:50:00","05:50:00","45511","3","","0","0","330.382187117239"
"1152.UW.11-SKY-mjp-1.1.H","06:10:00","06:10:00","23173","4","","0","0","22493.8119844077"
"1153.UW.11-SKY-mjp-1.1.H","05:52:00","05:52:00","48578","1","","0","0",""
"1153.UW.11-SKY-mjp-1.1.H","05:55:00","05:55:00","45513","2","","0","0","0"
"1153.UW.11-SKY-mjp-1.1.H","06:00:00","06:00:00","45511","3","","0","0","330.382187117239"
"1153.UW.11-SKY-mjp-1.1.H","06:20:00","06:20:00","23173","4","","0","0","22493.8119844077"
"1154.UW.11-SKY-mjp-1.1.H","06:02:00","06:02:00","48578","1","","0","0",""
"1154.UW.11-SKY-mjp-1.1.H","06:05:00","06:05:00","45513","2","","0","0","0"
"1154.UW.11-SKY-mjp-1.1.H","06:10:00","06:10:00","45511","3","","0","0","330.382187117239"
"1154.UW.11-SKY-mjp-1.1.H","06:30:00","06:30:00","23173","4","","0","0","22493.8119844077"
"1155.UW.11-SKY-mjp-1.1.H","06:12:00","06:12:00","48578","1","","0","0",""
"1155.UW.11-SKY-mjp-1.1.H","06:15:00","06:15:00","45513","2","","0","0","0"
"1155.UW.11-SKY-mjp-1.1.H","06:20:00","06:20:00","45511","3","","0","0","330.382187117239"
"1155.UW.11-SKY-mjp-1.1.H","06:40:00","06:40:00","23173","4","","0","0","22493.8119844077"
"1156.UW.11-SKY-mjp-1.1.H","06:22:00","06:22:00","48578","1","","0","0",""
"1156.UW.11-SKY-mjp-1.1.H","06:25:00","06:25:00","45513","2","","0","0","0"
"1156.UW.11-SKY-mjp-1.1.H","06:30:00","06:30:00","45511","3","","0","0","330.382187117239"
"1156.UW.11-SKY-mjp-1.1.H","06:50:00","06:50:00","23173","4","","0","0","22493.8119844077"
"1157.UW.11-SKY-mjp-1.1.H","06:32:00","06:32:00","48578","1","","0","0",""
"1157.UW.11-SKY-mjp-1.1.H","06:35:00","06:35:00","45513","2","","0","0","0"
"1157.UW.11-SKY-mjp-1.1.H","06:40:00","06:40:00","45511","3","","0","0","330.382187117239"
"1157.UW.11-SKY-mjp-1.1.H","07:00:00","07:00:00","23173","4","","0","0","22493.8119844077"
"1158.UW.11-SKY-mjp-1.1.H","06:42:00","06:42:00","48578","1","","0","0",""
"1158.UW.11-SKY-mjp-1.1.H","06:45:00","06:45:00","45513","2","","0","0","0"
"1158.UW.11-SKY-mjp-1.1.H","06:50:00","06:50:00","45511","3","","0","0","330.382187117239"
"1158.UW.11-SKY-mjp-1.1.H","07:10:00","07:10:00","23173","4","","0","0","22493.8119844077"
"1159.UW.11-SKY-mjp-1.1.H","06:52:00","06:52:00","48578","1","","0","0",""
"1159.UW.11-SKY-mjp-1.1.H","06:55:00","06:55:00","45513","2","","0","0","0"
"1159.UW.11-SKY-mjp-1.1.H","07:00:00","07:00:00","45511","3","","0","0","330.382187117239"
"1159.UW.11-SKY-mjp-1.1.H","07:20:00","07:20:00","23173","4","","0","0","22493.8119844077"
"1160.UW.11-SKY-mjp-1.1.H","07:02:00","07:02:00","48578","1","","0","0",""
"1160.UW.11-SKY-mjp-1.1.H","07:05:00","07:05:00","45513","2","","0","0","0"
"1160.UW.11-SKY-mjp-1.1.H","07:10:00","07:10:00","45511","3","","0","0","330.382187117239"
"1160.UW.11-SKY-mjp-1.1.H","07:30:00","07:30:00","23173","4","","0","0","22493.8119844077"
"1161.UW.11-SKY-mjp-1.1.H","07:12:00","07:12:00","48578","1","","0","0",""
"1161.UW.11-SKY-mjp-1.1.H","07:15:00","07:15:00","45513","2","","0","0","0"
"1161.UW.11-SKY-mjp-1.1.H","07:20:00","07:20:00","45511","3","","0","0","330.382187117239"
"1161.UW.11-SKY-mjp-1.1.H","07:40:00","07:40:00","23173","4","","0","0","22493.8119844077"
"1162.UW.11-SKY-mjp-1.1.H","07:22:00","07:22:00","48578","1","","0","0",""
"1162.UW.11-SKY-mjp-1.1.H","07:25:00","07:25:00","45513","2","","0","0","0"
"1162.UW.11-SKY-mjp-1.1.H","07:30:00","07:30:00","45511","3","","0","0","330.382187117239"
"1162.UW.11-SKY-mjp-1.1.H","07:50:00","07:50:00","23173","4","","0","0","22493.8119844077"
"1163.UW.11-SKY-mjp-1.1.H","07:32:00","07:32:00","48578","1","","0","0",""
"1163.UW.11-SKY-mjp-1.1.H","07:35:00","07:35:00","45513","2","","0","0","0"
"1163.UW.11-SKY-mjp-1.1.H","07:40:00","07:40:00","45511","3","","0","0","330.382187117239"
"1163.UW.11-SKY-mjp-1.1.H","08:00:00","08:00:00","23173","4","","0","0","22493.8119844077"
"1164.UW.11-SKY-mjp-1.1.H","07:42:00","07:42:00","48578","1","","0","0",""
"1164.UW.11-SKY-mjp-1.1.H","07:45:00","07:45:00","45513","2","","0","0","0"
"1164.UW.11-SKY-mjp-1.1.H","07:50:00","07:50:00","45511","3","","0","0","330.382187117239"
"1164.UW.11-SKY-mjp-1.1.H","08:10:00","08:10:00","23173","4","","0","0","22493.8119844077"
"1165.UW.11-SKY-mjp-1.1.H","07:52:00","07:52:00","48578","1","","0","0",""
"1165.UW.11-SKY-mjp-1.1.H","07:55:00","07:55:00","45513","2","","0","0","0"
"1165.UW.11-SKY-mjp-1.1.H","08:00:00","08:00:00","45511","3","","0","0","330.382187117239"
"1165.UW.11-SKY-mjp-1.1.H","08:20:00","08:20:00","23173","4","","0","0","22493.8119844077"
"1166.UW.11-SKY-mjp-1.1.H","08:02:00","08:02:00","48578","1","","0","0",""
"1166.UW.11-SKY-mjp-1.1.H","08:05:00","08:05:00","45513","2","","0","0","0"
"1166.UW.11-SKY-mjp-1.1.H","08:10:00","08:10:00","45511","3","","0","0","330.382187117239"
"1166.UW.11-SKY-mjp-1.1.H","08:30:00","08:30:00","23173","4","","0","0","22493.8119844077"
"1167.UW.11-SKY-mjp-1.1.H","08:12:00","08:12:00","48578","1","","0","0",""
"1167.UW.11-SKY-mjp-1.1.H","08:15:00","08:15:00","45513","2","","0","0","0"
"1167.UW.11-SKY-mjp-1.1.H","08:20:00","08:20:00","45511","3","","0","0","330.382187117239"
"1167.UW.11-SKY-mjp-1.1.H","08:40:00","08:40:00","23173","4","","0","0","22493.8119844077"
"1168.UW.11-SKY-mjp-1.1.H","08:22:00","08:22:00","48578","1","","0","0",""
"1168.UW.11-SKY-mjp-1.1.H","08:25:00","08:25:00","45513","2","","0","0","0"
"1168.UW.11-SKY-mjp-1.1.H","08:30:00","08:30:00","45511","3","","0","0","330.382187117239"
"1168.UW.11-SKY-mjp-1.1.H","08:50:00","08:50:00","23173","4","","0","0","22493.8119844077"
"1169.UW.11-SKY-mjp-1.1.H","08:32:00","08:32:00","48578","1","","0","0",""
"1169.UW.11-SKY-mjp-1.1.H","08:35:00","08:35:00","45513","2","","0","0","0"
"1169.UW.11-SKY-mjp-1.1.H","08:40:00","08:40:00","45511","3","","0","0","330.382187117239"
"1169.UW.11-SKY-mjp-1.1.H","09:00:00","09:00:00","23173","4","","0","0","22493.8119844077"
"1170.UW.11-SKY-mjp-1.1.H","08:42:00","08:42:00","48578","1","","0","0",""
"1170.UW.11-SKY-mjp-1.1.H","08:45:00","08:45:00","45513","2","","0","0","0"
"1170.UW.11-SKY-mjp-1.1.H","08:50:00","08:50:00","45511","3","","0","0","330.382187117239"
"1170.UW.11-SKY-mjp-1.1.H","09:10:00","09:10:00","23173","4","","0","0","22493.8119844077"
"1171.UW.11-SKY-mjp-1.1.H","08:52:00","08:52:00","48578","1","","0","0",""
"1171.UW.11-SKY-mjp-1.1.H","08:55:00","08:55:00","45513","2","","0","0","0"
"1171.UW.11-SKY-mjp-1.1.H","09:00:00","09:00:00","45511","3","","0","0","330.382187117239"
"1171.UW.11-SKY-mjp-1.1.H","09:20:00","09:20:00","23173","4","","0","0","22493.8119844077"
"1172.UW.11-SKY-mjp-1.1.H","09:02:00","09:02:00","48578","1","","0","0",""
"1172.UW.11-SKY-mjp-1.1.H","09:05:00","09:05:00","45513","2","","0","0","0"
"1172.UW.11-SKY-mjp-1.1.H","09:10:00","09:10:00","45511","3","","0","0","330.382187117239"
"1172.UW.11-SKY-mjp-1.1.H","09:30:00","09:30:00","23173","4","","0","0","22493.8119844077"
"1173.UW.11-SKY-mjp-1.1.H","09:12:00","09:12:00","48578","1","","0","0",""
"1173.UW.11-SKY-mjp-1.1.H","09:15:00","09:15:00","45513","2","","0","0","0"
"1173.UW.11-SKY-mjp-1.1.H","09:20:00","09:20:00","45511","3","","0","0","330.382187117239"
"1173.UW.11-SKY-mjp-1.1.H","09:40:00","09:40:00","23173","4","","0","0","22493.8119844077"
"1174.UW.11-SKY-mjp-1.1.H","09:22:00","09:22:00","48578","1","","0","0",""
"1174.UW.11-SKY-mjp-1.1.H","09:25:00","09:25:00","45513","2","","0","0","0"
"1174.UW.11-SKY-mjp-1.1.H","09:30:00","09:30:00","45511","3","","0","0","330.382187117239"
"1174.UW.11-SKY-mjp-1.1.H","09:50:00","09:50:00","23173","4","","0","0","22493.8119844077"
"1175.UW.11-SKY-mjp-1.1.H","09:32:00","09:32:00","48578","1","","0","0",""
"1175.UW.11-SKY-mjp-1.1.H","09:35:00","09:35:00","45513","2","","0","0","0"
"1175.UW.11-SKY-mjp-1.1.H","09:40:00","09:40:00","45511","3","","0","0","330.382187117239"
"1175.UW.11-SKY-mjp-1.1.H","10:00:00","10:00:00","23173","4","","0","0","22493.8119844077"
"1176.UW.11-SKY-mjp-1.1.H","09:42:00","09:42:00","48578","1","","0","0",""
"1176.UW.11-SKY-mjp-1.1.H","09:45:00","09:45:00","45513","2","","0","0","0"
"1176.UW.11-SKY-mjp-1.1.H","09:50:00","09:50:00","45511","3","","0","0","330.382187117239"
"1176.UW.11-SKY-mjp-1.1.H","10:10:00","10:10:00","23173","4","","0","0","22493.8119844077"
"1177.UW.11-SKY-mjp-1.1.H","09:52:00","09:52:00","48578","1","","0","0",""
"1177.UW.11-SKY-mjp-1.1.H","09:55:00","09:55:00","45513","2","","0","0","0"
"1177.UW.11-SKY-mjp-1.1.H","10:00:00","10:00:00","45511","3","","0","0","330.382187117239"
"1177.UW.11-SKY-mjp-1.1.H","10:20:00","10:20:00","23173","4","","0","0","22493.8119844077"
"1178.UW.11-SKY-mjp-1.1.H","10:02:00","10:02:00","48578","1","","0","0",""
"1178.UW.11-SKY-mjp-1.1.H","10:05:00","10:05:00","45513","2","","0","0","0"
"1178.UW.11-SKY-mjp-1.1.H","10:10:00","10:10:00","45511","3","","0","0","330.382187117239"
"1178.UW.11-SKY-mjp-1.1.H","10:30:00","10:30:00","23173","4","","0","0","22493.8119844077"
"1179.UW.11-SKY-mjp-1.1.H","10:12:00","10:12:00","48578","1","","0","0",""
"1179.UW.11-SKY-mjp-1.1.H","10:15:00","10:15:00","45513","2","","0","0","0"
"1179.UW.11-SKY-mjp-1.1.H","10:20:00","10:20:00","45511","3","","0","0","330.382187117239"
"1179.UW.11-SKY-mjp-1.1.H","10:40:00","10:40:00","23173","4","","0","0","22493.8119844077"
"1180.UW.11-SKY-mjp-1.1.H","10:22:00","10:22:00","48578","1","","0","0",""
"1180.UW.11-SKY-mjp-1.1.H","10:25:00","10:25:00","45513","2","","0","0","0"
"1180.UW.11-SKY-mjp-1.1.H","10:30:00","10:30:00","45511","3","","0","0","330.382187117239"
"1180.UW.11-SKY-mjp-1.1.H","10:50:00","10:50:00","23173","4","","0","0","22493.8119844077"
"1181.UW.11-SKY-mjp-1.1.H","10:32:00","10:32:00","48578","1","","0","0",""
"1181.UW.11-SKY-mjp-1.1.H","10:35:00","10:35:00","45513","2","","0","0","0"
"1181.UW.11-SKY-mjp-1.1.H","10:40:00","10:40:00","45511","3","","0","0","330.382187117239"
"1181.UW.11-SKY-mjp-1.1.H","11:00:00","11:00:00","23173","4","","0","0","22493.8119844077"
"1182.UW.11-SKY-mjp-1.1.H","10:42:00","10:42:00","48578","1","","0","0",""
"1182.UW.11-SKY-mjp-1.1.H","10:45:00","10:45:00","45513","2","","0","0","0"
"1182.UW.11-SKY-mjp-1.1.H","10:50:00","10:50:00","45511","3","","0","0","330.382187117239"
"1182.UW.11-SKY-mjp-1.1.H","11:10:00","11:10:00","23173","4","","0","0","22493.8119844077"
"1183.UW.11-SKY-mjp-1.1.H","10:52:00","10:52:00","48578","1","","0","0",""
"1183.UW.11-SKY-mjp-1.1.H","10:55:00","10:55:00","45513","2","","0","0","0"
"1183.UW.11-SKY-mjp-1.1.H","11:00:00","11:00:00","45511","3","","0","0","330.382187117239"
"1183.UW.11-SKY-mjp-1.1.H","11:20:00","11:20:00","23173","4","","0","0","22493.8119844077"
"1184.UW.11-SKY-mjp-1.1.H","11:02:00","11:02:00","48578","1","","0","0",""
"1184.UW.11-SKY-mjp-1.1.H","11:05:00","11:05:00","45513","2","","0","0","0"
"1184.UW.11-SKY-mjp-1.1.H","11:10:00","11:10:00","45511","3","","0","0","330.382187117239"
"1184.UW.11-SKY-mjp-1.1.H","11:30:00","11:30:00","23173","4","","0","0","22493.8119844077"
"1185.UW.11-SKY-mjp-1.1.H","11:12:00","11:12:00","48578","1","","0","0",""
"1185.UW.11-SKY-mjp-1.1.H","11:15:00","11:15:00","45513","2","","0","0","0"
"1185.UW.11-SKY-mjp-1.1.H","11:20:00","11:20:00","45511","3","","0","0","330.382187117239"
"1185.UW.11-SKY-mjp-1.1.H","11:40:00","11:40:00","23173","4","","0","0","22493.8119844077"
"1186.UW.11-SKY-mjp-1.1.H","11:22:00","11:22:00","48578","1","","0","0",""
"1186.UW.11-SKY-mjp-1.1.H","11:25:00","11:25:00","45513","2","","0","0","0"
"1186.UW.11-SKY-mjp-1.1.H","11:30:00","11:30:00","45511","3","","0","0","330.382187117239"
"1186.UW.11-SKY-mjp-1.1.H","11:50:00","11:50:00","23173","4","","0","0","22493.8119844077"
"1187.UW.11-SKY-mjp-1.1.H","11:32:00","11:32:00","48578","1","","0","0",""
"1187.UW.11-SKY-mjp-1.1.H","11:35:00","11:35:00","45513","2","","0","0","0"
"1187.UW.11-SKY-mjp-1.1.H","11:40:00","11:40:00","45511","3","","0","0","330.382187117239"
"1187.UW.11-SKY-mjp-1.1.H","12:00:00","12:00:00","23173","4","","0","0","22493.8119844077"
"1188.UW.11-SKY-mjp-1.1.H","11:42:00","11:42:00","48578","1","","0","0",""
"1188.UW.11-SKY-mjp-1.1.H","11:45:00","11:45:00","45513","2","","0","0","0"
"1188.UW.11-SKY-mjp-1.1.H","11:50:00","11:50:00","45511","3","","0","0","330.382187117239"
"1188.UW.11-SKY-mjp-1.1.H","12:10:00","12:10:00","23173","4","","0","0","22493.8119844077"
"1189.UW.11-SKY-mjp-1.1.H","11:52:00","11:52:00","48578","1","","0","0",""
"1189.UW.11-SKY-mjp-1.1.H","11:55:00","11:55:00","45513","2","","0","0","0"
"1189.UW.11-SKY-mjp-1.1.H","12:00:00","12:00:00","45511","3","","0","0","330.382187117239"
"1189.UW.11-SKY-mjp-1.1.H","12:20:00","12:20:00","23173","4","","0","0","22493.8119844077"
"1190.UW.11-SKY-mjp-1.1.H","12:02:00","12:02:00","48578","1","","0","0",""
"1190.UW.11-SKY-mjp-1.1.H","12:05:00","12:05:00","45513","2","","0","0","0"
"1190.UW.11-SKY-mjp-1.1.H","12:10:00","12:10:00","45511","3","","0","0","330.382187117239"
"1190.UW.11-SKY-mjp-1.1.H","12:30:00","12:30:00","23173","4","","0","0","22493.8119844077"
"1191.UW.11-SKY-mjp-1.1.H","12:12:00","12:12:00","48578","1","","0","0",""
"1191.UW.11-SKY-mjp-1.1.H","12:15:00","12:15:00","45513","2","","0","0","0"
"1191.UW.11-SKY-mjp-1.1.H","12:20:00","12:20:00","45511","3","","0","0","330.382187117239"
"1191.UW.11-SKY-mjp-1.1.H","12:40:00","12:40:00","23173","4","","0","0","22493.8119844077"
"1192.UW.11-SKY-mjp-1.1.H","12:22:00","12:22:00","48578","1","","0","0",""
"1192.UW.11-SKY-mjp-1.1.H","12:25:00","12:25:00","45513","2","","0","0","0"
"1192.UW.11-SKY-mjp-1.1.H","12:30:00","12:30:00","45511","3","","0","0","330.382187117239"
"1192.UW.11-SKY-mjp-1.1.H","12:50:00","12:50:00","23173","4","","0","0","22493.8119844077"
"1193.UW.11-SKY-mjp-1.1.H","12:32:00","12:32:00","48578","1","","0","0",""
"1193.UW.11-SKY-mjp-1.1.H","12:35:00","12:35:00","45513","2","","0","0","0"
"1193.UW.11-SKY-mjp-1.1.H","12:40:00","12:40:00","45511","3","","0","0","330.382187117239"
"1193.UW.11-SKY-mjp-1.1.H","13:00:00","13:00:00","23173","4","","0","0","22493.8119844077"
"1194.UW.11-SKY-mjp-1.1.H","12:42:00","12:42:00","48578","1","","0","0",""
"1194.UW.11-SKY-mjp-1.1.H","12:45:00","12:45:00","45513","2","","0","0","0"
"1194.UW.11-SKY-mjp-1.1.H","12:50:00","12:50:00","45511","3","","0","0","330.382187117239"
"1194.UW.11-SKY-mjp-1.1.H","13:10:00","13:10:00","23173","4","","0","0","22493.8119844077"
"1195.UW.11-SKY-mjp-1.1.H","12:52:00","12:52:00","48578","1","","0","0",""
"1195.UW.11-SKY-mjp-1.1.H","12:55:00","12:55:00","45513","2","","0","0","0"
"1195.UW.11-SKY-mjp-1.1.H","13:00:00","13:00:00","45511","3","","0","0","330.382187117239"
"1195.UW.11-SKY-mjp-1.1.H","13:20:00","13:20:00","23173","4","","0","0","22493.8119844077"
"1196.UW.11-SKY-mjp-1.1.H","13:02:00","13:02:00","48578","1","","0","0",""
"1196.UW.11-SKY-mjp-1.1.H","13:05:00","13:05:00","45513","2","","0","0","0"
"1196.UW.11-SKY-mjp-1.1.H","13:10:00","13:10:00","45511","3","","0","0","330.382187117239"
"1196.UW.11-SKY-mjp-1.1.H","13:30:00","13:30:00","23173","4","","0","0","22493.8119844077"
"1197.UW.11-SKY-mjp-1.1.H","13:12:00","13:12:00","48578","1","","0","0",""
"1197.UW.11-SKY-mjp-1.1.H","13:15:00","13:15:00","45513","2","","0","0","0"
"1197.UW.11-SKY-mjp-1.1.H","13:20:00","13:20:00","45511","3","","0","0","330.382187117239"
"1197.UW.11-SKY-mjp-1.1.H","13:40:00","13:40:00","23173","4","","0","0","22493.8119844077"
"1198.UW.11-SKY-mjp-1.1.H","13:22:00","13:22:00","48578","1","","0","0",""
"1198.UW.11-SKY-mjp-1.1.H","13:25:00","13:25:00","45513","2","","0","0","0"
"1198.UW.11-SKY-mjp-1.1.H","13:30:00","13:30:00","45511","3","","0","0","330.382187117239"
"1198.UW.11-SKY-mjp-1.1.H","13:50:00","13:50:00","23173","4","","0","0","22493.8119844077"
"1199.UW.11-SKY-mjp-1.1.H","13:32:00","13:32:00","48578","1","","0","0",""
"1199.UW.11-SKY-mjp-1.1.H","13:35:00","13:35:00","45513","2","","0","0","0"
"1199.UW.11-SKY-mjp-1.1.H","13:40:00","13:40:00","45511","3","","0","0","330.382187117239"
"1199.UW.11-SKY-mjp-1.1.H","14:00:00","14:00:00","23173","4","","0","0","22493.8119844077"
"1200.UW.11-SKY-mjp-1.1.H","13:42:00","13:42:00","48578","1","","0","0",""
"1200.UW.11-SKY-mjp-1.1.H","13:45:00","13:45:00","45513","2","","0","0","0"
"1200.UW.11-SKY-mjp-1.1.H","13:50:00","13:50:00","45511","3","","0","0","330.382187117239"
"1200.UW.11-SKY-mjp-1.1.H","14:10:00","14:10:00","23173","4","","0","0","22493.8119844077"
"1201.UW.11-SKY-mjp-1.1.H","13:52:00","13:52:00","48578","1","","0","0",""
"1201.UW.11-SKY-mjp-1.1.H","13:55:00","13:55:00","45513","2","","0","0","0"
"1201.UW.11-SKY-mjp-1.1.H","14:00:00","14:00:00","45511","3","","0","0","330.382187117239"
"1201.UW.11-SKY-mjp-1.1.H","14:20:00","14:20:00","23173","4","","0","0","22493.8119844077"
"1202.UW.11-SKY-mjp-1.1.H","14:02:00","14:02:00","48578","1","","0","0",""
"1202.UW.11-SKY-mjp-1.1.H","14:05:00","14:05:00","45513","2","","0","0","0"
